KYW_20141014_210000_Eyewitness_News_at_5	2508.0	2537.7	Tom MacArthur (pro)	Tom MacArthur for Congress
KYW_20141014_210000_Eyewitness_News_at_5	2757.0	2786.8	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141014_210000_Eyewitness_News_at_5	3308.8	3339.3	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141014_210000_Eyewitness_News_at_5	626.7	656.1	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141014_210000_Eyewitness_News_at_5	700.6	730.0	Chris Coons (pro)	Chris Coons for Delaware
KYW_20141014_210000_Eyewitness_News_at_5	988.6	1018.7	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141014_220000_Eyewitness_News_at_6	1309.6	1339.8	Ryan Costello (pro)	Ryan Costello for Congress
KYW_20141014_220000_Eyewitness_News_at_6	1399.6	1429.6	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141014_220000_Eyewitness_News_at_6	1459.6	1490.1	Mike Fitzpatrick (pro)	Fitzpatrick for Congress
KYW_20141014_220000_Eyewitness_News_at_6	1622.9	1653.2	John Kane (con)	Tom McGarrigle for State Senate
KYW_20141014_220000_Eyewitness_News_at_6	1683.0	1712.6	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141014_220000_Eyewitness_News_at_6	1742.7	1773.1	Tom MacArthur (pro)	Tom MacArthur for Congress
KYW_20141014_220000_Eyewitness_News_at_6	667.9	697.7	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141014_220000_Eyewitness_News_at_6	757.6	787.5	Tom McGarrigle (con)	Kane for Senate
KYW_20141014_223000_CBS_Evening_News_With_Scott_Pelley	1740.0	1770.6	Chris Coons (pro)	Chris Coons for Delaware
KYW_20141015_030000_Eyewitness_News_at_11	1296.9	1327.6	Tom MacArthur (con)	Aimee Belgard for Congress
KYW_20141015_030000_Eyewitness_News_at_11	1416.7	1446.8	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141015_030000_Eyewitness_News_at_11	1593.2	1622.9	Mike Fitzpatrick (pro)	Fitzpatrick for Congress
KYW_20141015_030000_Eyewitness_News_at_11	1652.8	1682.8	Ryan Costello (pro)	Ryan Costello for Congress
KYW_20141015_030000_Eyewitness_News_at_11	1871.6	1901.6	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141015_030000_Eyewitness_News_at_11	1957.0	1986.4	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141015_030000_Eyewitness_News_at_11	558.1	587.9	John Kane (con)	Tom McGarrigle for State Senate
KYW_20141015_083000_Eyewitness_News_at_430am	1122.2	1151.6	Tom MacArthur (con)	Aimee Belgard for Congress
KYW_20141015_083000_Eyewitness_News_at_430am	1707.1	1736.9	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141015_083000_Eyewitness_News_at_430am	711.8	738.7	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141015_090000_Eyewitness_News_at_5	1072.2	1101.9	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141015_090000_Eyewitness_News_at_5	1349.8	1379.8	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141015_090000_Eyewitness_News_at_5	1720.0	1750.1	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141015_090000_Eyewitness_News_at_5	683.7	714.0	Tom McGarrigle (con)	Kane for Senate
KYW_20141015_090000_Eyewitness_News_at_5	774.0	803.6	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141015_093000_Eyewitness_News_at_530	1158.0	1188.7	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141015_093000_Eyewitness_News_at_530	1218.8	1249.0	Ryan Costello (pro)	Ryan Costello for Congress
KYW_20141015_093000_Eyewitness_News_at_530	1519.0	1548.4	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141015_093000_Eyewitness_News_at_530	642.9	672.6	Tom McGarrigle (con)	Kane for Senate
KYW_20141015_100000_Eyewitness_News_at_6	1032.0	1061.5	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141015_100000_Eyewitness_News_at_6	1311.8	1341.7	Tom McGarrigle (con)	Kane for Senate
KYW_20141015_100000_Eyewitness_News_at_6	1371.9	1401.8	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141015_100000_Eyewitness_News_at_6	1769.7	1799.8	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141015_100000_Eyewitness_News_at_6	2447.8	2477.6	Mike Fitzpatrick (pro)	Fitzpatrick for Congress
KYW_20141015_100000_Eyewitness_News_at_6	3258.7	3288.8	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141015_100000_Eyewitness_News_at_6	3527.8	3557.8	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141015_100000_Eyewitness_News_at_6	731.0	760.6	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141015_110000_CBS_This_Morning	3569.3	3598.6	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141015_110000_CBS_This_Morning	4876.8	4907.7	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141015_110000_CBS_This_Morning	5253.7	5283.9	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141015_110000_CBS_This_Morning	5358.7	5388.7	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141015_110000_CBS_This_Morning	6566.0	6596.6	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141015_110000_CBS_This_Morning	6687.6	6717.6	Tom McGarrigle (con)	Kane for Senate
KYW_20141015_110000_CBS_This_Morning	6873.9	6903.5	Mike Fitzpatrick (pro)	Fitzpatrick for Congress
KYW_20141015_110000_CBS_This_Morning	7088.7	7119.0	Chris Coons (pro)	Chris Coons for Delaware
KYW_20141015_210000_Eyewitness_News_at_5	1017.0	1046.2	Mike Fitzpatrick (pro)	Fitzpatrick for Congress
KYW_20141015_210000_Eyewitness_News_at_5	1485.0	1514.3	John Kane (con)	Tom McGarrigle for State Senate
KYW_20141015_210000_Eyewitness_News_at_5	1741.2	1771.0	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141015_210000_Eyewitness_News_at_5	2590.6	2620.8	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141015_210000_Eyewitness_News_at_5	2710.7	2740.6	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141015_210000_Eyewitness_News_at_5	3270.1	3299.9	Ryan Costello (pro)	Ryan Costello for Congress
KYW_20141015_210000_Eyewitness_News_at_5	594.9	624.5	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141015_210000_Eyewitness_News_at_5	669.9	699.9	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141015_220000_Eyewitness_News_at_6	1290.8	1320.3	Tom MacArthur (con)	Aimee Belgard for Congress
KYW_20141015_220000_Eyewitness_News_at_6	1440.7	1470.6	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141015_220000_Eyewitness_News_at_6	1634.8	1664.2	John Kane (con)	Tom McGarrigle for State Senate
KYW_20141015_220000_Eyewitness_News_at_6	1725.1	1754.4	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141015_220000_Eyewitness_News_at_6	645.8	675.6	Tom McGarrigle (con)	Kane for Senate
KYW_20141015_220000_Eyewitness_News_at_6	675.7	705.3	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141015_220000_Eyewitness_News_at_6	735.7	765.5	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141015_223000_CBS_Evening_News_With_Scott_Pelley	1311.0	1341.4	Mike Fitzpatrick (pro)	Fitzpatrick for Congress
KYW_20141016_030000_Eyewitness_News_at_11	1355.6	1385.7	Mike Fitzpatrick (pro)	Fitzpatrick for Congress
KYW_20141016_030000_Eyewitness_News_at_11	1475.7	1505.8	Ryan Costello (pro)	Ryan Costello for Congress
KYW_20141016_030000_Eyewitness_News_at_11	1769.1	1798.7	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141016_030000_Eyewitness_News_at_11	1895.7	1925.5	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141016_030000_Eyewitness_News_at_11	1955.9	1985.9	Tom McGarrigle (con)	Kane for Senate
KYW_20141016_030000_Eyewitness_News_at_11	2026.0	2055.4	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141016_030000_Eyewitness_News_at_11	694.2	723.9	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141016_030000_Eyewitness_News_at_11	753.7	784.4	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141016_083000_Eyewitness_News_at_430am	1062.9	1093.3	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141016_083000_Eyewitness_News_at_430am	1365.8	1395.9	Tom McGarrigle (con)	Kane for Senate
KYW_20141016_083000_Eyewitness_News_at_430am	1676.7	1707.4	Tom MacArthur (con)	Aimee Belgard for Congress
KYW_20141016_083000_Eyewitness_News_at_430am	616.0	645.4	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141016_090000_Eyewitness_News_at_5	1022.6	1053.1	Tom McGarrigle (con)	Kane for Senate
KYW_20141016_090000_Eyewitness_News_at_5	1256.0	1286.1	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141016_090000_Eyewitness_News_at_5	634.2	664.9	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141016_090000_Eyewitness_News_at_5	723.8	754.4	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141016_093000_Eyewitness_News_at_530	1295.4	1325.7	Tom McGarrigle (con)	Kane for Senate
KYW_20141016_093000_Eyewitness_News_at_530	1613.5	1643.5	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141016_093000_Eyewitness_News_at_530	1737.7	1767.8	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141016_093000_Eyewitness_News_at_530	1797.8	1828.2	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141016_100000_Eyewitness_News_at_6	1326.7	1356.5	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141016_100000_Eyewitness_News_at_6	1700.7	1730.8	Tom McGarrigle (con)	Kane for Senate
KYW_20141016_100000_Eyewitness_News_at_6	2515.6	2546.0	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141016_100000_Eyewitness_News_at_6	2590.9	2621.5	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141016_100000_Eyewitness_News_at_6	3154.7	3185.0	Chris Coons (pro)	Chris Coons for Delaware
KYW_20141016_100000_Eyewitness_News_at_6	3482.9	3512.8	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141016_100000_Eyewitness_News_at_6	3542.9	3572.5	Tom MacArthur (con)	Aimee Belgard for Congress
KYW_20141016_100000_Eyewitness_News_at_6	709.2	739.0	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141016_100000_Eyewitness_News_at_6	994.8	1025.0	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141016_110000_CBS_This_Morning	1678.8	1708.9	Chris Coons (pro)	Chris Coons for Delaware
KYW_20141016_110000_CBS_This_Morning	3493.9	3523.8	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141016_110000_CBS_This_Morning	3568.8	3599.1	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141016_110000_CBS_This_Morning	4424.9	4454.4	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141016_110000_CBS_This_Morning	4793.5	4824.4	John Kane (con)	Tom McGarrigle for State Senate
KYW_20141016_110000_CBS_This_Morning	5254.1	5283.9	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141016_110000_CBS_This_Morning	6149.1	6179.0	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141016_110000_CBS_This_Morning	6583.2	6613.9	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141016_110000_CBS_This_Morning	6733.7	6764.1	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141016_110000_CBS_This_Morning	6813.9	6843.7	Tom McGarrigle (con)	Kane for Senate
KYW_20141016_110000_CBS_This_Morning	7073.7	7103.8	Mike Fitzpatrick (pro)	Fitzpatrick for Congress
KYW_20141016_110000_CBS_This_Morning	7163.8	7193.6	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141016_210000_Eyewitness_News_at_5	1020.7	1049.7	John Kane (con)	Tom McGarrigle for State Senate
KYW_20141016_210000_Eyewitness_News_at_5	1140.0	1169.6	Tom McGarrigle (con)	Kane for Senate
KYW_20141016_210000_Eyewitness_News_at_5	1434.3	1464.0	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141016_210000_Eyewitness_News_at_5	1701.3	1730.8	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141016_210000_Eyewitness_News_at_5	2757.2	2786.8	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141016_210000_Eyewitness_News_at_5	3241.8	3271.5	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141016_210000_Eyewitness_News_at_5	679.5	709.7	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141016_210000_Eyewitness_News_at_5	784.8	814.8	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141016_220000_Eyewitness_News_at_6	1299.0	1328.7	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141016_220000_Eyewitness_News_at_6	1358.7	1388.2	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141016_220000_Eyewitness_News_at_6	1418.7	1448.4	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141016_220000_Eyewitness_News_at_6	1449.1	1478.6	Tom McGarrigle (con)	Kane for Senate
KYW_20141016_220000_Eyewitness_News_at_6	1598.7	1627.6	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141016_220000_Eyewitness_News_at_6	1644.2	1673.6	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141016_220000_Eyewitness_News_at_6	1703.9	1733.1	Chris Coons (pro)	Chris Coons for Delaware
KYW_20141016_220000_Eyewitness_News_at_6	1743.7	1774.8	Ryan Costello (pro)	Ryan Costello for Congress
KYW_20141016_220000_Eyewitness_News_at_6	654.4	685.9	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141016_220000_Eyewitness_News_at_6	715.8	745.1	Tom MacArthur (con)	Aimee Belgard for Congress
KYW_20141016_220000_Eyewitness_News_at_6	775.8	805.7	Mike Fitzpatrick (pro)	Fitzpatrick for Congress
KYW_20141016_223000_CBS_Evening_News_With_Scott_Pelley	1739.1	1770.7	Tom McGarrigle (con)	Kane for Senate
KYW_20141017_083000_Eyewitness_News_at_430am	1126.9	1157.0	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141017_083000_Eyewitness_News_at_430am	1362.0	1391.9	Tom McGarrigle (con)	Kane for Senate
KYW_20141017_083000_Eyewitness_News_at_430am	1706.9	1736.8	Tom MacArthur (con)	Aimee Belgard for Congress
KYW_20141017_083000_Eyewitness_News_at_430am	658.2	687.6	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141017_090000_Eyewitness_News_at_5	1060.0	1089.5	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141017_090000_Eyewitness_News_at_5	1301.0	1330.9	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141017_090000_Eyewitness_News_at_5	1668.1	1697.8	Tom McGarrigle (con)	Kane for Senate
KYW_20141017_093000_Eyewitness_News_at_530	1277.0	1306.5	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141017_093000_Eyewitness_News_at_530	675.7	705.6	Chris Coons (pro)	Chris Coons for Delaware
KYW_20141017_100000_Eyewitness_News_at_6	1153.7	1183.8	Tom McGarrigle (con)	Kane for Senate
KYW_20141017_100000_Eyewitness_News_at_6	1312.0	1341.8	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141017_100000_Eyewitness_News_at_6	1402.2	1431.8	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141017_100000_Eyewitness_News_at_6	1733.9	1763.7	Ryan Costello (pro)	Ryan Costello for Congress
KYW_20141017_100000_Eyewitness_News_at_6	2481.1	2510.8	Tom MacArthur (con)	Aimee Belgard for Congress
KYW_20141017_100000_Eyewitness_News_at_6	2555.7	2585.6	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141017_100000_Eyewitness_News_at_6	3218.6	3248.7	Chris Coons (pro)	Chris Coons for Delaware
KYW_20141017_100000_Eyewitness_News_at_6	3513.8	3543.7	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141017_100000_Eyewitness_News_at_6	740.0	769.8	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141017_110000_CBS_This_Morning	1532.7	1563.3	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141017_110000_CBS_This_Morning	1738.8	1768.9	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141017_110000_CBS_This_Morning	3332.9	3362.9	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141017_110000_CBS_This_Morning	4517.7	4547.9	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141017_110000_CBS_This_Morning	4727.1	4756.9	Tom McGarrigle (con)	Kane for Senate
KYW_20141017_110000_CBS_This_Morning	4786.7	4816.9	Chris Coons (pro)	Chris Coons for Delaware
KYW_20141017_110000_CBS_This_Morning	5374.0	5403.9	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141017_110000_CBS_This_Morning	5989.9	6020.0	Mike Fitzpatrick (pro)	Fitzpatrick for Congress
KYW_20141017_110000_CBS_This_Morning	6858.6	6888.9	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141017_110000_CBS_This_Morning	7164.0	7193.9	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141017_210000_Eyewitness_News_at_5	1113.0	1142.5	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141017_210000_Eyewitness_News_at_5	1453.4	1482.6	Tom MacArthur (con)	Aimee Belgard for Congress
KYW_20141017_210000_Eyewitness_News_at_5	1512.7	1542.7	John Kane (pro)	Kane for Senate
KYW_20141017_210000_Eyewitness_News_at_5	1715.3	1744.6	Mike Fitzpatrick (pro)	Fitzpatrick for Congress
KYW_20141017_210000_Eyewitness_News_at_5	1760.3	1789.7	Chris Coons (pro)	Chris Coons for Delaware
KYW_20141017_210000_Eyewitness_News_at_5	1820.5	1849.9	John Kane (con)	Tom McGarrigle for State Senate
KYW_20141017_210000_Eyewitness_News_at_5	2477.7	2507.8	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141017_210000_Eyewitness_News_at_5	2538.0	2567.3	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141017_210000_Eyewitness_News_at_5	3250.1	3279.8	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141017_210000_Eyewitness_News_at_5	3369.6	3400.6	Ryan Costello (pro)	Ryan Costello for Congress
KYW_20141017_210000_Eyewitness_News_at_5	689.0	720.8	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141017_210000_Eyewitness_News_at_5	795.9	826.0	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141017_220000_Eyewitness_News_at_6	1248.4	1278.6	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141017_220000_Eyewitness_News_at_6	1309.0	1338.6	Mike Fitzpatrick (pro)	Fitzpatrick for Congress
KYW_20141017_220000_Eyewitness_News_at_6	1399.2	1428.3	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141017_220000_Eyewitness_News_at_6	1571.8	1601.8	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141017_220000_Eyewitness_News_at_6	1632.1	1661.5	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141017_220000_Eyewitness_News_at_6	1661.8	1691.5	John Kane (pro)	Kane for Senate
KYW_20141017_220000_Eyewitness_News_at_6	1691.6	1721.4	Chris Coons (pro)	Chris Coons for Delaware
KYW_20141017_220000_Eyewitness_News_at_6	600.9	630.8	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141017_220000_Eyewitness_News_at_6	690.9	720.8	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141017_223000_CBS_Evening_News_With_Scott_Pelley	1193.3	1224.7	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141017_223000_CBS_Evening_News_With_Scott_Pelley	1770.1	1799.8	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141018_030000_Eyewitness_News_at_11	1264.5	1294.4	Ryan Costello (pro)	Ryan Costello for Congress
KYW_20141018_030000_Eyewitness_News_at_11	1325.0	1354.7	John Kane (con)	Tom McGarrigle for State Senate
KYW_20141018_030000_Eyewitness_News_at_11	1384.7	1415.8	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141018_030000_Eyewitness_News_at_11	1686.2	1716.9	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141018_030000_Eyewitness_News_at_11	1746.6	1776.2	Tom MacArthur (con)	Aimee Belgard for Congress
KYW_20141018_030000_Eyewitness_News_at_11	1806.8	1836.7	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141018_030000_Eyewitness_News_at_11	1938.6	1967.7	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141018_030000_Eyewitness_News_at_11	23.5	52.2	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141018_030000_Eyewitness_News_at_11	731.0	760.6	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141018_090000_Eyewitness_News_at_5	1627.0	1656.7	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141018_090000_Eyewitness_News_at_5	3441.2	3471.0	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141018_090000_Eyewitness_News_at_5	760.0	789.3	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141018_100000_Eyewitness_News_at_6	2562.8	2592.7	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141018_100000_Eyewitness_News_at_6	3318.9	3348.6	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141019_030000_Eyewitness_News_at_11	1377.8	1407.6	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141019_030000_Eyewitness_News_at_11	1652.9	1682.6	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141019_030000_Eyewitness_News_at_11	1980.8	2010.7	Mike Fitzpatrick (pro)	Fitzpatrick for Congress
KYW_20141019_030000_Eyewitness_News_at_11	2040.9	2070.6	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141019_030000_Eyewitness_News_at_11	22.9	52.7	Mike Fitzpatrick (pro)	Fitzpatrick for Congress
KYW_20141019_100000_Eyewitness_News_at_6am	2645.7	2676.2	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141019_110000_Eyewitness_News_at_7am	1314.1	1344.8	Ryan Costello (pro)	Ryan Costello for Congress
KYW_20141019_110000_Eyewitness_News_at_7am	1687.8	1717.9	John Kane (pro)	Kane for Senate
KYW_20141019_110000_Eyewitness_News_at_7am	2572.8	2603.2	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141019_110000_Eyewitness_News_at_7am	3125.7	3155.9	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141019_110000_Eyewitness_News_at_7am	3424.0	3454.3	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141019_110000_Eyewitness_News_at_7am	3528.7	3559.3	Ryan Costello (pro)	Ryan Costello for Congress
KYW_20141019_110000_Eyewitness_News_at_7am	615.4	646.0	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141019_110000_Eyewitness_News_at_7am	705.7	736.8	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141019_120000_Eyewitness_News_at_8am	1750.8	1780.8	John Kane (pro)	Kane for Senate
KYW_20141019_120000_Eyewitness_News_at_8am	2290.8	2320.6	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141019_120000_Eyewitness_News_at_8am	2380.7	2411.4	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141019_120000_Eyewitness_News_at_8am	3533.1	3562.7	Tom MacArthur (con)	Aimee Belgard for Congress
KYW_20141019_120000_Eyewitness_News_at_8am	680.0	709.7	Tom MacArthur (con)	Aimee Belgard for Congress
KYW_20141019_130000_CBS_News_Sunday_Morning	1847.0	1876.6	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141019_130000_CBS_News_Sunday_Morning	3050.0	3079.7	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141019_130000_CBS_News_Sunday_Morning	3201.8	3232.8	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141019_130000_CBS_News_Sunday_Morning	3263.0	3292.6	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141019_130000_CBS_News_Sunday_Morning	526.0	555.4	Tom MacArthur (con)	Aimee Belgard for Congress
KYW_20141019_130000_CBS_News_Sunday_Morning	5339.8	5369.8	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141019_143000_Face_the_Nation	3450.9	3480.7	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141019_223000_Eyewitness_News_Sunday	1698.8	1728.9	John Kane (pro)	Kane for Senate
KYW_20141019_223000_Eyewitness_News_Sunday	1774.2	1803.4	Frank LoBiondo (pro)	LoBiondo for Congress
KYW_20141019_230000_60_Minutes	2327.0	2341.6	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141019_230000_60_Minutes	2371.7	2386.6	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141019_230000_60_Minutes	3356.4	3386.8	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141020_030000_Eyewitness_News_at_11	1391.4	1420.5	John Kane (con)	Tom McGarrigle for State Senate
KYW_20141020_030000_Eyewitness_News_at_11	1450.9	1480.7	Aimee Belgard (con)	Tom MacArthur for Congress
KYW_20141020_030000_Eyewitness_News_at_11	1510.7	1541.5	Ryan Costello (pro)	Ryan Costello for Congress
KYW_20141020_030000_Eyewitness_News_at_11	1663.0	1692.8	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141020_030000_Eyewitness_News_at_11	1753.0	1782.6	Mike Fitzpatrick (pro)	Fitzpatrick for Congress
KYW_20141020_030000_Eyewitness_News_at_11	1893.6	1923.7	John Kane (pro)	Kane for Senate
KYW_20141020_030000_Eyewitness_News_at_11	2009.1	2038.9	Mario Scavello (con)	Mark Aurand for Senate
KYW_20141020_030000_Eyewitness_News_at_11	38.1	67.7	Tom Wolf (con)	Tom Corbett for Governor
KYW_20141020_030000_Eyewitness_News_at_11	775.5	805.7	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141020_030000_Eyewitness_News_at_11	836.2	865.7	Donald Norcross (pro)	Donald Norcross for Congress
KYW_20141020_083000_Eyewitness_News_at_430am	1356.8	1387.2	John Kane (con)	Tom McGarrigle for State Senate
KYW_20141020_083000_Eyewitness_News_at_430am	1692.2	1722.4	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141020_083000_Eyewitness_News_at_430am	666.5	696.8	Tom MacArthur (con)	Aimee Belgard for Congress AND The Democratic Congressional Campaign Committee
KYW_20141020_090000_Eyewitness_News_at_5	1067.0	1096.8	Tom Corbett (con)	Tom Wolf for Governor
KYW_20141020_090000_Eyewitness_News_at_5	1127.1	1156.7	John Kane (pro)	Kane for Senate
